Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x23b99139b50	142	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	GraphicsPerfSvc	GraphicsPerfSvc	N/A	%SystemRoot%\System32\svchost.exe -k GraphicsPerfSvcGroup	%SystemRoot%\System32\GraphicsPerfSvc.dll
0x23b991396d0	141	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	GpuEnergyDrv	GPU Energy Driver	\Driver\GpuEnergyDrv	System32\drivers\gpuenergydrv.sys	-
0x23b9913c230	140	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	gpsvc	Group Policy Client	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\gpsvc.dll
0x23b99139550	139	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	GPIOClx0101	Microsoft GPIO Class Extension Driver	N/A	System32\Drivers\msgpioclx.sys	-
0x23b9913c140	138	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	genericusbfn	Generic USB Function Class	N/A	\SystemRoot\System32\drivers\genericusbfn.sys	-
0x23b9913c410	137	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	gencounter	Microsoft Hyper-V Generation Counter	\Driver\gencounter	\SystemRoot\System32\drivers\vmgencounter.sys	-
0x23b9913b060	136	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	fvevol	BitLocker Drive Encryption Filter Driver	\Driver\fvevol	System32\DRIVERS\fvevol.sys	-
0x23b9913c7d0	135	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	FsDepends	File System Dependency Minifilter	N/A	System32\drivers\FsDepends.sys	-
0x23b9913b510	134	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	FrameServer	Windows Camera Frame Server	N/A	%SystemRoot%\System32\svchost.exe -k Camera	-
0x23b99149f40	225	2204	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	McTaskManager	McAfee Task Manager	"C:\Program Files (x86)\McAfee\VirusScan Enterprise\VsTskMgr.exe"	"C:\Program Files (x86)\McAfee\VirusScan Enterprise\VsTskMgr.exe"	-
0x23b9916d1d0	547	1072	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	w32time	Windows Time	C:\WINDOWS\system32\svchost.exe -k LocalService	%SystemRoot%\system32\svchost.exe -k LocalService	C:\WINDOWS\SYSTEM32\w32time.DLL
0x23b9916d1e0	546	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vwififlt	Virtual WiFi Filter Driver	\Driver\vwififlt	System32\drivers\vwififlt.sys	-
0x23b99173b80	545	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vwifibus	Virtual Wireless Bus Driver	N/A	\SystemRoot\System32\drivers\vwifibus.sys	-
0x23b991737c0	544	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	VSTXRAID	VIA StorX Storage RAID Controller Windows Driver	N/A	System32\drivers\vstxraid.sys	-
0x23b99174300	543	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	VSS	Volume Shadow Copy	N/A	%systemroot%\system32\vssvc.exe	-
0x23b9916fbe0	542	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vsock	vSockets Virtual Machine Communication Interface Sockets driver	\Driver\vsock	\SystemRoot\system32\DRIVERS\vsock.sys	-
0x23b991736d0	541	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vsmraid	vsmraid	N/A	System32\drivers\vsmraid.sys	-
0x23b991735e0	540	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	vsepflt	vsepflt	\FileSystem\vsepflt	system32\DRIVERS\vsepflt.sys	-
0x23b991734f0	539	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vpci	Microsoft Hyper-V Virtual PCI Bus	N/A	\SystemRoot\System32\drivers\vpci.sys	-
0x23b99174b70	538	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	volume	Volume driver	\Driver\volume	System32\drivers\volume.sys	-
0x23b991739a0	537	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	volsnap	Volume Shadow Copy driver	\Driver\volsnap	System32\drivers\volsnap.sys	-
0x23b99171330	536	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	volmgrx	Dynamic Volume Manager	\Driver\volmgrx	System32\drivers\volmgrx.sys	-
0x23b99171150	535	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	volmgr	Volume Manager Driver	\Driver\volmgr	System32\drivers\volmgr.sys	-
0x23b99171060	534	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	vnvdimm	Microsoft virtual NVDIMM device driver	N/A	\SystemRoot\System32\drivers\vnvdimm.sys	-
0x23b991725f0	533	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vnetWFP	vnetWFP	\Driver\vnetWFP	\SystemRoot\system32\DRIVERS\vnetWFP.sys	-
0x23b99172500	532	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	vmxnet3ndis6	vmxnet3 NDIS 6 Ethernet Adapter Driver	\Driver\vmxnet3ndis6	\SystemRoot\System32\drivers\vmxnet3.sys	-
0x23b991611c0	396	692	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SEMgrSvc	Payments and NFC/SE Manager	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\SEMgrSvc.dll
0x23b9917d0d0	588	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	WlanSvc	WLAN AutoConfig	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wlansvc.dll
0x23b9917d0e0	587	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	wisvc	Windows Insider Service	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\flightsettings.dll
0x23b9917c360	586	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WinVerbs	WinVerbs Service	N/A	\SystemRoot\System32\drivers\winverbs.sys	-
0x23b99173220	585	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WINUSB	WinUsb Driver	N/A	\SystemRoot\System32\drivers\WinUSB.SYS	-
0x23b99135240	99	1100	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Dnscache	DNS Client	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	%SystemRoot%\system32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\dnsrslvr.dll
0x23b99135250	98	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	dmwappushservice	dmwappushsvc	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\dmwappushsvc.dll
0x23b99134350	97	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	dmvsc	dmvsc	N/A	\SystemRoot\System32\drivers\dmvsc.sys	-
0x23b99130500	96	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	DmEnrollmentSvc	Device Management Enrollment Service	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\Windows.Internal.Management.dll
0x23b991344d0	95	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Disk	Disk Driver	\Driver\Disk	System32\drivers\disk.sys	-
0x23b9915b540	387	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Schedule	Task Scheduler	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\schedsvc.dll
0x23b9915b550	386	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	scfilter	Smart card PnP Class Filter Driver	N/A	System32\DRIVERS\scfilter.sys	-
0x23b9915d9c0	385	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	ScDeviceEnum	Smart Card Device Enumeration Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted	%SystemRoot%\System32\ScDeviceEnum.dll
0x23b9915b0d0	384	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	SCardSvr	Smart Card	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation	%SystemRoot%\System32\SCardSvr.dll
0x23b9915a350	383	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	sbp2port	SBP-2 Transport/Protocol Bus Driver	N/A	System32\drivers\sbp2port.sys	-
0x23b99134c40	79	1152	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	CoreMessagingRegistrar	CoreMessaging	C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetwork -p	%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p	%SystemRoot%\system32\coremessaging.dll
0x23b99134c50	78	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	condrv	Console Driver	\Driver\condrv	System32\drivers\condrv.sys	-
0x23b9912f330	77	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	COMSysApp	COM+ System Application	N/A	%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235}	-
0x23b991359d0	76	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CompositeBus	Composite Bus Enumerator Driver	\Driver\CompositeBus	\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_9c1fb8f4db31c348\CompositeBus.sys	-
0x23b9912f060	75	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	cnghwassist	CNG Hardware Assist algorithm provider	N/A	System32\DRIVERS\cnghwassist.sys	-
0x23b991308c0	74	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CNG	CNG	\Driver\CNG	System32\Drivers\cng.sys	-
0x23b99130140	73	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CmBatt	Microsoft ACPI Control Method Battery Driver	\Driver\CmBatt	\SystemRoot\System32\drivers\CmBatt.sys	-
0x23b9912f8d0	72	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	ClipSVC	Client License Service (ClipSVC)	N/A	%SystemRoot%\System32\svchost.exe -k wsappx -p	%SystemRoot%\System32\ClipSVC.dll
0x23b991546c0	308	1100	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	NlaSvc	Network Location Awareness	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\nlasvc.dll
0x23b9915a4c0	346	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	Power	Power	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\umpo.dll
0x23b99154840	340	868	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	PlugPlay	Plug and Play	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\umpnpmgr.dll
0x23b99154850	339	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	pla	Performance Logs & Alerts	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork -p	%systemroot%\system32\pla.dll
0x23b99153dd0	338	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PimIndexMaintenanceSvc	Contact Data	N/A	%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup	%SystemRoot%\System32\PimIndexMaintenance.dll
0x23b991531d0	337	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PhoneSvc	Phone Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\PhoneService.dll
0x23b991537d0	336	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	PerfHost	Performance Counter DLL Host	N/A	%SystemRoot%\SysWow64\perfhost.exe	-
0x23b99153f50	335	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	percsas3i	percsas3i	N/A	System32\drivers\percsas3i.sys	-
0x23b99155f60	334	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	percsas2i	percsas2i	N/A	System32\drivers\percsas2i.sys	-
0x23b99155600	333	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	PeerDistSvc	BranchCache	N/A	%SystemRoot%\System32\svchost.exe -k PeerDist	-
0x23b99153c50	332	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	PEAUTH	PEAUTH	\Driver\PEAUTH	system32\drivers\peauth.sys	-
0x23b99155420	331	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pdc	pdc	\Driver\pdc	system32\drivers\pdc.sys	-
0x23b99156140	330	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pcw	Performance Counters for Windows Driver	\Driver\pcw	System32\drivers\pcw.sys	-
0x23b99156230	329	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	pcmcia	pcmcia	N/A	System32\drivers\pcmcia.sys	-
0x23b99155240	328	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	pciide	pciide	N/A	System32\drivers\pciide.sys	-
0x23b99155510	327	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	pci	PCI Bus Driver	\Driver\pci	System32\drivers\pci.sys	-
0x23b99131dc0	48	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	BrokerInfrastructure	Background Tasks Infrastructure Service	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\bisrv.dll
0x23b99131dd0	47	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	bowser	Browser Support Driver	\FileSystem\bowser	system32\DRIVERS\bowser.sys	-
0x23b9912fba0	46	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	BITS	Background Intelligent Transfer Service	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\qmgr.dll
0x23b9913e340	216	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	LSM	Local Session Manager	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\lsm.dll
0x23b9913e350	215	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SSS	LSI_SSS	N/A	System32\drivers\lsi_sss.sys	-
0x23b991478d0	214	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS3i	LSI_SAS3i	N/A	System32\drivers\lsi_sas3i.sys	-
0x23b991488c0	213	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS2i	LSI_SAS2i	N/A	System32\drivers\lsi_sas2i.sys	-
0x23b99143e60	212	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	LSI_SAS	LSI_SAS	\Driver\LSI_SAS	System32\drivers\lsi_sas.sys	-
0x23b991686c0	444	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SystemEventsBroker	System Events Broker	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\SystemEventsBrokerServer.dll
0x23b9915bb40	377	988	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcEptMapper	RPC Endpoint Mapper	C:\WINDOWS\system32\svchost.exe -k RPCSS -p	%SystemRoot%\system32\svchost.exe -k RPCSS -p	%SystemRoot%\System32\RpcEpMap.dll
0x23b9915bb50	376	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RmSvc	Radio Management Service	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted	%SystemRoot%\System32\RMapi.dll
0x23b9915a1d0	375	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	rhproxy	Resource Hub proxy driver	N/A	\SystemRoot\System32\drivers\rhproxy.sys	-
0x23b9915ec80	374	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RetailDemo	Retail Demo Service	N/A	%SystemRoot%\System32\svchost.exe -k rdxgroup	-
0x23b9915b850	373	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RemoteRegistry	Remote Registry	N/A	%SystemRoot%\system32\svchost.exe -k localService -p	%SystemRoot%\system32\regsvc.dll
0x23b9915be50	372	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	RemoteAccess	Routing and Remote Access	N/A	%SystemRoot%\System32\svchost.exe -k netsvcs	-
0x23b9915ac50	371	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	ReFSv1	ReFSv1	N/A	-	-
0x23b9915e230	370	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	ReFS	ReFS	N/A	-	-
0x23b9915d060	369	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	rdyboost	ReadyBoost	\Driver\rdyboost	System32\drivers\rdyboost.sys	-
0x23b9915dc90	368	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	RdpVideoMiniport	Remote Desktop Video Miniport Driver	\Driver\RdpVideoMiniport	System32\drivers\rdpvideominiport.sys	-
0x23b9915e410	367	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	RDPDR	Remote Desktop Device Redirector Driver	\Driver\RDPDR	System32\drivers\rdpdr.sys	-
0x23b9915e320	366	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	rdpbus	Remote Desktop Device Redirector Bus Driver	\Driver\rdpbus	\SystemRoot\System32\drivers\rdpbus.sys	-
0x23b9915d6f0	365	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	rdbss	Redirected Buffering Sub System	\FileSystem\rdbss	system32\DRIVERS\rdbss.sys	-
0x23b9915d7e0	364	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	RasSstp	WAN Miniport (SSTP)	\Driver\RasSstp	\SystemRoot\System32\drivers\rassstp.sys	-
0x23b99156e60	363	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	RasPppoe	Remote Access PPPOE Driver	\Driver\RasPppoe	\SystemRoot\System32\drivers\raspppoe.sys	-
0x23b9915adc0	379	988	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcSs	Remote Procedure Call (RPC)	C:\WINDOWS\system32\svchost.exe -k RPCSS -p	%SystemRoot%\system32\svchost.exe -k rpcss -p	%SystemRoot%\system32\rpcss.dll
0x23b9915add0	378	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	RpcLocator	Remote Procedure Call (RPC) Locator	N/A	%SystemRoot%\system32\locator.exe	-
0x23b9914a840	302	692	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	netprofm	Network List Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\svchost.exe -k LocalService -p	%SystemRoot%\System32\netprofmsvc.dll
0x23b9914a850	301	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Netman	Network Connections	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\netman.dll
0x23b9913f3c0	156	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	HomeGroupProvider	HomeGroup Provider	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\system32\provsvc.dll
0x23b9913f3d0	155	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	HomeGroupListener	HomeGroup Listener	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\ListSvc.dll
0x23b9913f250	154	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HipShieldK	McAfee LLC. HipShieldK	N/A	\SystemRoot\system32\DRIVERS\HipShieldK.sys	-
0x23b99131c40	62	692	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	CDPSvc	Connected Devices Platform Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\CDPSvc.dll
0x23b99131c50	61	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	cdfs	CD/DVD File System Reader	N/A	system32\DRIVERS\cdfs.sys	-
0x23b9912f240	60	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	CapImg	HID driver for CapImg touch screen	N/A	\SystemRoot\System32\drivers\capimg.sys	-
0x23b991309b0	59	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	camsvc	Capability Access Manager Service	N/A	%SystemRoot%\system32\svchost.exe -k appmodel -p	%SystemRoot%\system32\CapabilityAccessManager.dll
0x23b991317d0	58	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	CAD	Charge Arbitration Driver	N/A	\SystemRoot\System32\drivers\CAD.sys	-
0x23b9912ff60	57	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	buttonconverter	Service for Portable Device Control devices	N/A	\SystemRoot\System32\drivers\buttonconverter.sys	-
0x23b9912f510	56	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	bttflt	Microsoft Hyper-V VHDPMEM BTT Filter	N/A	System32\drivers\bttflt.sys	-
0x23b99130d70	55	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	bthserv	Bluetooth Support Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\bthserv.dll
0x23b99131ad0	54	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	BTHMODEM	Bluetooth Modem Communications Driver	N/A	\SystemRoot\System32\drivers\bthmodem.sys	-
0x23b9912f7e0	53	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	BthHFSrv	Bluetooth Handsfree Service	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation	%SystemRoot%\System32\BthHFSrv.dll
0x23b991311d0	52	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	bthhfhid	Bluetooth Hands-Free Call Control HID	N/A	\SystemRoot\System32\drivers\BthHFHid.sys	-
0x23b99130b90	51	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	BthHFEnum	Bluetooth Hands-Free Audio and Call Control HID Enumerator	N/A	\SystemRoot\System32\drivers\bthhfenum.sys	-
0x23b99130320	50	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	BthAvrcpTg	Bluetooth Audio/Video Remote Control HID	N/A	\SystemRoot\System32\drivers\BthAvrcpTg.sys	-
0x23b9913f840	200	772	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	KeyIso	CNG Key Isolation	C:\WINDOWS\system32\lsass.exe	%SystemRoot%\system32\lsass.exe	%SystemRoot%\system32\keyiso.dll
0x23b9913f850	199	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kdnic	Microsoft Kernel Debug Network Miniport (NDIS 6.20)	\Driver\kdnic	\SystemRoot\System32\drivers\kdnic.sys	-
0x23b99142ba0	198	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	kbdhid	Keyboard HID Driver	N/A	\SystemRoot\System32\drivers\kbdhid.sys	-
0x23b99143d70	197	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kbdclass	Keyboard Class Driver	\Driver\kbdclass	\SystemRoot\System32\drivers\kbdclass.sys	-
0x23b99143c80	196	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iScsiPrt	iScsiPort Driver	N/A	\SystemRoot\System32\drivers\msiscsi.sys	-
0x23b99143b90	195	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	isapnp	isapnp	N/A	System32\drivers\isapnp.sys	-
