Volatility 3 Framework 2.27.0

Offset	Name
0x8c88b4a15420	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a16900	\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\Cortana.Internal.Search.winmd
0x8c88b4a1ac40	\Windows\SysWOW64\wbem\wbemsvc.dll
0x8c88b4a1b9a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a1e080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a1e430	\Windows\SysWOW64\credprovslegacy.dll
0x8c88b4a1e8d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a1eef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a21830	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a21ba0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a21df0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a23160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a25bd0	\Windows\System32\en-US\dui70.dll.mui
0x8c88b4a25d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a28980	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTrial4-ppd.xrm-ms
0x8c88b4a29080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a2d5f0	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\MSHY7FR.DLL
0x8c88b4a31790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a32ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a33d80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a34080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a34a80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a399e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a3bef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a3e540	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a42ea0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a4ba40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a4d080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a4fd30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a50080	\Windows\Fonts\micross.ttf
0x8c88b4a51730	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a522e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a52c30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a56a00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a5e440	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_12.1815.210.0_x64__kzf8qxf38zg5c\ActivationStore.dat.LOG2
0x8c88b4a609d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a65920	\Program Files\WindowsApps\Microsoft.XboxSpeechToTextOverlay_1.21.13002.0_x64__8wekyb3d8bbwe\AppxManifest.xml
0x8c88b4a67270	\Windows\System32\en-US\crypt32.dll.mui
0x8c88b4a689d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a68ef0	\FTA_5252
0x8c88b4a69ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a6b650	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a6b8d0	\Windows\SysWOW64\cscapi.dll
0x8c88b4a6c440	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a6e080	\Windows\System32\wbem\WmiPerfInst.dll
0x8c88b4a6ead0	\ShellEx_5252
0x8c88b4a6edf0	\$Directory
0x8c88b4a704b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a72170	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a72920	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a73130	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a752c0	\Users\tdungan\OneDrive - Stark Research Labs\Research\Carbon\DOC\Nilam Patil.docx
0x8c88b4a7c080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a7c250	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a7c610	\$Directory
0x8c88b4a7cb40	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x8c88b4a7cd80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a7e080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a81310	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_12.1815.210.0_x64__kzf8qxf38zg5c\ActivationStore.dat.LOG1
0x8c88b4a81c30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a81e60	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ADAL.DLL
0x8c88b4a82bd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a83080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a842e0	\$Directory
0x8c88b4a84d10	\kw_pipe_server_tdungan
0x8c88b4a85e60	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\LTSHYPH_FR.LEX
0x8c88b4a89230	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\Mso50win32client.dll
0x8c88b4a89a70	\Users\tdungan\AppData\Roaming\Dashlane\6.2.0.12026\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components\Kwift_DP.6.2.0.12026.dll
0x8c88b4a8a5a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8aae0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8bac0	\Windows\SysWOW64\CoreMessaging.dll
0x8c88b4a8ca60	\Windows\WinSxS\amd64_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_044aad0bab1eb146\mfc90u.dll
0x8c88b4a8d1f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8d430	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8e4d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8eef0	\Windows\System32\en-US\credprovhost.dll.mui
0x8c88b4a8fd30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a8fef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a90440	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a905d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a90790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a90ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a928a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a92a80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a935d0	\Users\tdungan\AppData\Local\Microsoft\OneDrive\logs\Business1\SyncEngine-2018-9-6.148.7804.386.odlgz
0x8c88b4a93a60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a95700	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4a96080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa1260	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa2690	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa36c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa3b10	\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_10.0.16299.522_bfa851ad863780604d24cc9be2e5d0295a61fcd_00000000_52090705\Report.wer.tmp
0x8c88b4aa5ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa6290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa6420	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa69a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aa6e40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ab12b0	\ma_d5599bbe-4623-46a0-98a0-fa5e985813e2_707D98F5
0x8c88b4ab2e70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ab4740	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\RICHED20.DLL
0x8c88b4ab6a60	\Users\tdungan\AppData\Local\Microsoft\OneDrive\18.131.0701.0007\en\FileSync.LocalizedResources.dll.mui
0x8c88b4ab7080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ab75e0	\kw_pipe_server_tdungan
0x8c88b4ab7610	癨뒫貈￿癨뒫貈￿
0x8c88b4ab8590	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abab40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abba80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abbd80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abc080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abc360	\Users\tdungan\AppData\Roaming\Dashlane\profiles\tdungan@stark-research-labs.com\Settings\localSettings.aes
0x8c88b4abcd60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abcef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abd080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abda10	\Windows\SysWOW64\en-US\KernelBase.dll.mui
0x8c88b4abeef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4abf510	\ProgramData\Microsoft\Windows\AppRepository\microsoft.windowscommunicationsapps_16005.10730.20064.0_neutral_~_8wekyb3d8bbwe.xml
0x8c88b4ac1530	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac2080	\Windows\System32\en-US\ESENT.dll.mui
0x8c88b4ac4080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac4ef0	\$MapAttributeValue
0x8c88b4ac52f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac5890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac7b90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac82b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac8cc0	\Windows\Logs\WindowsUpdate\WindowsUpdate.20180906.100549.282.1.etl
0x8c88b4ac9080	\kw_pipe_server_tdungan
0x8c88b4ac9260	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac93f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ac9710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4acb690	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4acc3e0	\$MapAttributeValue
0x8c88b4acc630	\kw_pipe_server_tdungan
0x8c88b4ace080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ace290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aceef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4acfef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad1710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad21a0	\$MapAttributeValue
0x8c88b4ad3d10	\Windows\Fonts\segoeui.ttf
0x8c88b4ad44d0	\Windows\SysWOW64\en-US\credprovs.dll.mui
0x8c88b4ad5530	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad5770	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad6a10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad7080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ad7340	\Windows\System32\en-US\sppc.dll.mui
0x8c88b4adad20	\Windows\System32\winevt\Logs\Microsoft-Windows-AppxPackaging%4Operational.evtx
0x8c88b4ade2a0	\Users\tdungan\AppData\Roaming\Dashlane\6.2.0.12026\bin\Firefox_Extension\{442718d9-475e-452a-b3e1-fb1ee16b8e9f}\components\KWMainLib_win.6.2.0.12026.dll
0x8c88b4adee40	\$Directory
0x8c88b4adf6e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ae0390	\$Directory
0x8c88b4ae22d0	\kw_pipe_server_tdungan
0x8c88b4ae3870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ae7410	\Windows\System32\Windows.Networking.Vpn.dll
0x8c88b4ae7870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ae8080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4ae84f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aea920	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aeb080	\Windows\System32\conhost.exe
0x8c88b4aebef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4aee920	\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.16299.547_none_d027336f5f36dc9a
0x8c88b4af0b70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4af1080	\Windows\System32\en-US\winnlsres.dll.mui
0x8c88b4af1bf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4af2d00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4af95d0	\Windows\ImmersiveControlPanel\en-US\SystemSettings.exe.mui
0x8c88b4af99b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4af9d70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4afa080	\CMNotify
0x8c88b4afaef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4afb410	\$Directory
0x8c88b4afc180	\CMApi
0x8c88b4afc770	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4afcab0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4afd570	\Windows\System32\BcastDVRCommon.dll
0x8c88b4afd980	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4afe730	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b018e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b03a60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b03d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b052b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b05470	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b057c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b05ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b06ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b07080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b072d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b07460	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b07ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b08330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b09080	\Windows\System32\en-US\ci.dll.mui
0x8c88b4b09330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b0fc80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b125a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b12ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b13ef0	\ProgramData\McAfee\DesktopProtection\EmailOnDeliveryLog.txt
0x8c88b4b15570	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b15700	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b18e70	\$Directory
0x8c88b4b1a930	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b1bec0	\Windows\System32\Windows.UI.CredDialogController.dll
0x8c88b4b1c080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b1c920	\Windows\Registration\R00000000000d.clb
0x8c88b4b1cef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b1d160	\Windows\Registration\R00000000000d.clb
0x8c88b4b1d570	\MsFteWds
0x8c88b4b20ef0	\$Directory
0x8c88b4b21290	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b219d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b21ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b23920	\Program Files (x86)\McAfee\VirusScan Enterprise\WscAv.dll
0x8c88b4b23cc0	\Windows
0x8c88b4b25080	\ma_d5599bbe-4623-46a0-98a0-fa5e985813e2_707D98F5
0x8c88b4b257c0	\Windows\SysWOW64
0x8c88b4b29ef0	\CMApi
0x8c88b4b308c0	\SystemRoot\System32\Config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR
0x8c88b4b30a50	\$Directory
0x8c88b4b31570	\Windows\SysWOW64\en-US\activeds.dll.mui
0x8c88b4b31b10	\Windows\System32\drivers\clfs.sys
0x8c88b4b32540	\$Directory
0x8c88b4b32b10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b33ef0	\Program Files\WindowsApps\Microsoft.NET.Native.Framework.1.6_1.6.24903.0_x64__8wekyb3d8bbwe\SharedLibrary.dll
0x8c88b4b34190	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b34320	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b3c240	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b3d870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b3f330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b43080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b46130	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b48ef0	\Windows\System32\config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR.blf
0x8c88b4b53700	\ma_5bd9fa52-9d71-e8fd-20b0-306ab91d3db1_6036.00E1BB48_456985045
0x8c88b4b53e70	\Windows\Temp\Perfmon
0x8c88b4b55080	\kw_pipe_server_tdungan
0x8c88b4b55580	\CMApi
0x8c88b4b56330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b56710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b57ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b58950	\Windows\System32\config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR.2.regtrans-ms
0x8c88b4b5a3f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b5ad80	\Windows\System32\config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR.1.regtrans-ms
0x8c88b4b5aef0	\Windows\System32\config\TxR\{47a6a0d0-a514-11e7-a94e-ec0d9a05c860}.TxR.3.regtrans-ms
0x8c88b4b5bef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b5e080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b5f950	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b5fef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b6e4b0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b70ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88b4b71ca0	\Windows\SysWOW64\policymanager.dll
0x8c88b4b73160	\kw_pipe_plugin_dp__________________________________wstdungan
